,DATETIME,HB_HOUSTON (DALMP),GR_ERCOT (WIND_RTI),GR_PANHANDLE (WIND_RTI),GR_COASTAL (WIND_RTI),GR_SOUTH (WIND_RTI),GR_NORTH (WIND_RTI),GR_WEST (WIND_RTI),WZ_ERCOT (RTLOAD),WZ_Coast (RTLOAD),WZ_East (RTLOAD),WZ_FarWest (RTLOAD),WZ_North (RTLOAD),WZ_NorthCentral (RTLOAD),WZ_SouthCentral (RTLOAD),WZ_Southern (RTLOAD),WZ_West (RTLOAD),TX - El Paso/Intl (TEMP_F),TX - Houston/Intercontinental (TEMP_F),ERCOT (GEN_RESOURCE),Henry (GASPRICE),HOURENDING,MARKETDAY,PEAKTYPE,MONTH,YEAR
1611,2020-12-06 03:00:00,17.99,5800.24,1211.92,342.3,1202.4,310.5,2733.12,35942.25,9654.94,1405.51,3730.39,802.12,9844.64,6334.8,2930.91,1238.94,35.1,48.9,45851.0,2.472,3,12/06/2020,,DECEMBER,2020
1612,2020-12-06 04:00:00,17.52,6778.5,1012.1,490.11,1440.33,282.81,3553.15,35858.12,9604.0,1351.39,3721.6,796.33,9813.93,6378.81,2918.32,1273.74,33.1,48.9,46720.6,2.472,4,12/06/2020,,DECEMBER,2020
1613,2020-12-06 05:00:00,16.08,8373.31,1117.32,557.14,1815.57,390.75,4492.53,36202.66,9668.8,1382.47,3686.13,802.93,9933.2,6506.21,2931.61,1291.31,27.0,46.9,48832.9,2.472,5,12/06/2020,,DECEMBER,2020
1614,2020-12-06 06:00:00,16.3,9425.81,1188.9,699.01,1904.09,466.44,5167.37,37175.05,9876.79,1443.36,3690.1,822.47,10244.36,6748.94,2997.68,1351.35,27.0,46.0,49837.5,2.472,6,12/06/2020,,DECEMBER,2020
1615,2020-12-06 07:00:00,17.47,10327.0,1221.74,848.27,2046.87,466.5,5743.62,38566.61,10188.02,1527.13,3711.5,849.79,10716.32,7052.82,3104.91,1416.12,30.0,43.0,50951.2,2.472,7,12/06/2020,,DECEMBER,2020
1616,2020-12-06 08:00:00,18.63,10879.14,1269.96,1065.08,2286.83,426.53,5830.74,39858.63,10422.04,1608.95,3785.57,898.57,11207.57,7328.65,3205.13,1402.15,34.0,44.1,51087.4,2.472,8,12/06/2020,,DECEMBER,2020
1617,2020-12-06 09:00:00,20.2,10111.32,1199.73,1054.46,2287.31,382.62,5187.2,40465.31,10618.87,1619.34,3804.61,931.66,11603.13,7280.43,3275.32,1331.96,39.9,50.0,51872.4,2.472,9,12/06/2020,,DECEMBER,2020
1618,2020-12-06 10:00:00,20.18,6818.11,730.61,805.53,1954.52,299.68,3027.77,40200.64,10661.63,1595.35,3795.81,988.98,11767.62,6930.03,3261.97,1199.24,44.1,53.1,51859.4,2.472,10,12/06/2020,,DECEMBER,2020
1619,2020-12-06 11:00:00,19.21,5608.9,306.25,715.29,1967.03,303.45,2316.88,39317.28,10630.01,1532.68,3780.53,980.3,11610.08,6533.22,3165.78,1084.67,50.0,55.9,50647.3,2.472,11,12/06/2020,,DECEMBER,2020
1620,2020-12-06 12:00:00,18.09,6888.41,386.0,1090.38,2365.85,356.12,2690.06,38416.16,10538.36,1453.12,3770.0,954.15,11446.23,6178.56,3067.27,1008.48,55.0,60.1,48347.7,2.472,12,12/06/2020,,DECEMBER,2020
1621,2020-12-06 13:00:00,17.08,7686.49,386.01,1475.66,2328.64,388.03,3108.15,37605.7,10421.65,1402.61,3739.31,922.13,11257.92,5936.56,2975.49,950.05,59.0,64.9,48790.3,2.472,13,12/06/2020,,DECEMBER,2020
1622,2020-12-06 14:00:00,16.06,8351.26,424.39,1765.36,2339.28,567.25,3254.98,36826.19,10293.15,1362.15,3717.76,891.66,11022.76,5743.12,2885.46,910.15,62.1,66.0,50279.6,2.472,14,12/06/2020,,DECEMBER,2020
1623,2020-12-06 15:00:00,15.64,8264.28,516.18,1822.38,2384.27,597.42,2944.03,36225.84,10200.38,1335.64,3709.84,864.59,10798.16,5624.47,2803.88,888.88,61.0,66.0,50572.1,2.472,15,12/06/2020,,DECEMBER,2020
1624,2020-12-06 16:00:00,15.85,7096.31,494.99,1465.25,2216.48,521.72,2397.87,35962.47,10135.94,1333.38,3672.38,851.66,10699.59,5622.73,2728.76,918.03,61.0,64.9,50742.5,2.472,16,12/06/2020,,DECEMBER,2020
1625,2020-12-06 17:00:00,17.01,5585.71,341.52,1328.17,1986.03,397.75,1532.24,36441.85,10210.65,1371.51,3656.97,823.37,10883.98,5773.16,2729.46,992.74,57.9,63.0,49677.6,2.472,17,12/06/2020,,DECEMBER,2020
1626,2020-12-06 18:00:00,32.91,3302.07,264.05,881.5,1137.51,288.27,730.74,38755.61,10720.24,1519.98,3672.49,881.23,11802.25,6189.43,2812.0,1157.99,52.0,59.0,48046.2,2.472,18,12/06/2020,,DECEMBER,2020
1627,2020-12-06 19:00:00,27.06,2544.84,189.82,625.0,896.28,310.17,523.57,41166.7,11188.83,1597.43,3736.35,945.45,12620.89,6722.62,3065.03,1290.09,48.0,54.0,47021.3,2.472,19,12/06/2020,,DECEMBER,2020
1628,2020-12-06 20:00:00,24.91,2388.17,138.36,463.25,960.81,408.65,417.1,41584.93,11239.02,1632.76,3759.07,948.23,12762.78,6761.49,3143.12,1338.46,46.0,55.0,46005.4,2.472,20,12/06/2020,,DECEMBER,2020
1629,2020-12-06 21:00:00,24.81,2589.96,130.18,460.3,1140.81,361.64,497.03,41529.98,11161.07,1625.97,3767.99,944.31,12732.25,6779.03,3183.68,1335.69,46.0,53.1,46010.6,2.472,21,12/06/2020,,DECEMBER,2020
1630,2020-12-06 22:00:00,21.49,2800.34,66.56,363.69,1472.42,288.31,609.36,40851.49,10937.63,1603.61,3771.14,930.88,12449.21,6646.44,3194.57,1318.01,43.0,52.0,46014.0,2.472,22,12/06/2020,,DECEMBER,2020
1631,2020-12-06 23:00:00,20.64,3218.76,30.78,405.24,1697.33,282.31,803.1,39350.2,10517.3,1542.44,3765.05,898.62,11865.13,6352.74,3139.45,1269.48,39.9,50.0,46257.8,2.472,23,12/06/2020,,DECEMBER,2020
1632,2020-12-07 00:00:00,18.98,3374.5,13.66,646.15,1541.31,327.27,846.11,37778.94,10096.06,1489.87,3774.79,862.55,11232.5,6092.89,3022.61,1207.67,37.0,50.0,46628.7,2.472,24,12/06/2020,,DECEMBER,2020
1633,2020-12-07 01:00:00,19.16,3162.92,18.93,842.91,1358.24,242.14,700.7,36809.59,9821.46,1475.94,3757.4,854.14,10837.52,5929.62,2932.87,1200.64,36.0,48.9,45671.1,2.472,1,12/07/2020,,DECEMBER,2020
1634,2020-12-07 02:00:00,18.66,3124.76,59.11,1062.36,1243.18,262.56,497.55,36600.01,9713.64,1526.8,3747.16,854.01,10746.67,5884.19,2895.41,1232.13,32.0,48.0,45585.6,2.472,2,12/07/2020,,DECEMBER,2020
1635,2020-12-07 03:00:00,18.58,2822.5,98.59,986.15,1065.07,262.82,409.87,36728.44,9710.22,1478.68,3753.29,861.36,10826.65,5932.31,2894.43,1271.49,30.0,46.0,45056.2,2.472,3,12/07/2020,,DECEMBER,2020
1636,2020-12-07 04:00:00,18.6,2540.71,168.55,891.56,860.66,218.33,401.61,37468.74,9865.66,1533.94,3758.62,882.54,11093.29,6095.45,2931.08,1308.15,30.9,45.0,45242.7,2.472,4,12/07/2020,,DECEMBER,2020
1637,2020-12-07 05:00:00,18.56,2404.06,248.13,655.39,725.12,215.04,560.38,38948.53,10196.67,1624.12,3764.88,910.25,11671.73,6395.58,3037.55,1347.74,34.0,43.0,46449.4,2.472,5,12/07/2020,,DECEMBER,2020
1638,2020-12-07 06:00:00,21.81,2575.99,395.72,513.09,616.61,243.37,807.2,41752.92,10844.02,1727.84,3822.65,982.21,12731.4,6962.3,3271.51,1410.98,32.0,43.0,47802.9,2.472,6,12/07/2020,,DECEMBER,2020
1639,2020-12-07 07:00:00,45.59,2669.97,599.97,458.12,379.92,336.98,894.98,45679.31,11725.33,1902.34,3884.91,1076.5,14204.64,7729.34,3622.03,1534.23,34.0,42.1,49651.8,2.472,7,12/07/2020,,DECEMBER,2020
1640,2020-12-07 08:00:00,38.48,2782.67,1045.38,353.09,213.85,271.83,898.52,47614.25,12112.33,1957.57,3894.24,1116.45,15036.06,8076.83,3810.88,1609.89,36.0,46.0,49650.9,2.472,8,12/07/2020,,DECEMBER,2020
1641,2020-12-07 09:00:00,24.11,2798.69,1314.14,376.66,136.46,154.88,816.55,46670.5,12097.74,1881.8,3848.76,1087.45,14719.96,7799.2,3710.87,1524.71,42.1,50.0,50711.8,2.472,9,12/07/2020,,DECEMBER,2020
1642,2020-12-07 10:00:00,22.24,1812.12,1149.07,145.25,48.89,46.41,422.5,44689.44,11930.46,1786.27,3809.8,1086.79,14017.07,7242.06,3484.57,1332.41,46.0,55.9,50295.0,2.472,10,12/07/2020,,DECEMBER,2020
1643,2020-12-07 11:00:00,20.73,1303.01,984.37,82.87,34.37,38.95,162.45,42827.33,11733.91,1695.51,3747.56,1046.95,13403.38,6743.97,3224.74,1231.31,51.1,60.1,50246.7,2.472,11,12/07/2020,,DECEMBER,2020
1644,2020-12-07 12:00:00,19.06,1374.2,992.64,141.11,29.86,91.34,119.25,41331.16,11561.83,1640.86,3675.18,1022.27,12877.83,6373.86,3031.88,1147.44,55.0,63.0,49213.7,2.472,12,12/07/2020,,DECEMBER,2020
1645,2020-12-07 13:00:00,18.58,1579.09,909.56,205.46,95.41,158.56,210.1,40006.68,11375.15,1536.08,3642.26,975.3,12380.9,6119.25,2900.71,1077.03,59.0,64.0,49163.1,2.472,13,12/07/2020,,DECEMBER,2020
1646,2020-12-07 14:00:00,17.64,1684.06,948.39,204.6,146.42,140.55,244.1,39115.8,11232.41,1470.56,3629.62,953.46,11997.09,5983.57,2820.0,1029.08,61.0,66.0,49182.7,2.472,14,12/07/2020,,DECEMBER,2020
1647,2020-12-07 15:00:00,17.11,1678.07,949.83,218.07,168.81,96.13,245.23,38453.92,11097.41,1433.74,3620.77,924.34,11678.13,5893.26,2790.37,1015.9,62.1,66.9,49395.1,2.472,15,12/07/2020,,DECEMBER,2020
1648,2020-12-07 16:00:00,17.11,1511.29,924.2,173.89,146.64,71.79,194.77,38061.27,10997.44,1407.27,3627.59,901.59,11442.56,5862.8,2798.19,1023.82,63.0,66.0,49051.2,2.472,16,12/07/2020,,DECEMBER,2020
1649,2020-12-07 17:00:00,18.63,1118.98,825.3,112.44,76.08,35.07,70.09,38493.45,10994.07,1442.91,3644.02,872.16,11613.01,6010.49,2830.17,1086.62,59.0,63.0,47321.5,2.472,17,12/07/2020,,DECEMBER,2020
1650,2020-12-07 18:00:00,38.18,969.54,725.01,138.04,46.08,20.19,40.22,40469.81,11393.28,1568.19,3686.24,917.16,12453.38,6334.99,2915.57,1201.0,55.9,55.9,46364.3,2.472,18,12/07/2020,,DECEMBER,2020
1651,2020-12-07 19:00:00,29.49,737.33,509.04,63.93,52.29,15.33,96.74,42637.94,11764.43,1689.39,3756.44,967.5,13187.78,6834.91,3131.56,1305.94,51.1,50.0,45771.4,2.472,19,12/07/2020,,DECEMBER,2020
1652,2020-12-07 20:00:00,28.22,613.97,320.77,21.89,67.47,31.29,172.55,42618.38,11731.39,1713.5,3748.84,966.62,13172.17,6795.59,3153.46,1336.81,48.9,51.1,46008.6,2.472,20,12/07/2020,,DECEMBER,2020
1653,2020-12-07 21:00:00,26.17,582.05,181.38,34.25,98.6,44.26,223.56,42328.78,11624.9,1715.3,3750.64,950.19,13106.22,6716.96,3143.83,1320.75,46.0,48.9,45982.4,2.472,21,12/07/2020,,DECEMBER,2020
1654,2020-12-07 22:00:00,22.92,769.07,116.36,70.38,132.28,75.24,374.81,41414.7,11341.44,1682.64,3746.59,923.21,12784.1,6540.79,3108.94,1286.99,43.0,48.0,45970.2,2.472,22,12/07/2020,,DECEMBER,2020
1655,2020-12-07 23:00:00,21.5,1308.07,154.62,133.02,213.42,122.01,685.0,39609.48,10882.58,1599.08,3728.27,883.67,12101.54,6171.6,3009.57,1233.17,,46.0,45039.8,2.472,23,12/07/2020,,DECEMBER,2020
1656,2020-12-08 00:00:00,18.85,2129.8,256.94,132.7,348.54,197.69,1193.93,37849.16,10423.78,1527.38,3701.8,835.92,11440.31,5862.22,2873.9,1183.86,41.0,,45553.7,2.472,24,12/07/2020,,DECEMBER,2020
1657,2020-12-08 01:00:00,16.59,2645.95,380.66,192.01,276.96,276.96,1519.36,36707.68,10124.55,1477.2,3675.08,810.45,10972.59,5723.68,2787.27,1136.87,39.9,42.8,45443.8,2.401,1,12/08/2020,,DECEMBER,2020
1658,2020-12-08 02:00:00,16.31,3117.65,572.55,160.18,265.93,402.2,1716.79,36401.14,9999.43,1476.75,3667.88,798.37,10870.92,5686.8,2760.5,1140.49,37.9,43.0,46524.9,2.401,2,12/08/2020,,DECEMBER,2020
1659,2020-12-08 03:00:00,15.8,3758.74,820.59,145.0,379.62,470.17,1943.36,36532.58,9986.11,1494.57,3655.3,804.52,10901.39,5719.91,2789.75,1181.02,37.0,42.1,47042.2,2.401,3,12/08/2020,,DECEMBER,2020
1660,2020-12-08 04:00:00,15.87,4204.05,1070.31,118.61,414.36,532.99,2067.78,37077.29,10081.67,1528.75,3629.94,827.15,11076.81,5856.43,2844.5,1232.06,36.0,43.0,47777.7,2.401,4,12/08/2020,,DECEMBER,2020
1661,2020-12-08 05:00:00,16.22,4909.28,1367.72,76.27,523.34,615.02,2326.93,38423.24,10385.95,1623.5,3634.93,865.34,11526.82,6140.09,2947.15,1299.45,39.0,42.1,49764.3,2.401,5,12/08/2020,,DECEMBER,2020
1662,2020-12-08 06:00:00,19.82,6040.33,1726.47,110.2,625.27,622.7,2955.69,41173.73,11029.61,1762.71,3625.49,928.99,12539.46,6672.85,3183.97,1430.66,39.0,41.0,49786.4,2.401,6,12/08/2020,,DECEMBER,2020
1663,2020-12-08 07:00:00,32.07,6818.5,1778.72,263.44,613.77,631.44,3531.13,44944.02,11864.11,1948.88,3707.43,980.91,13889.32,7448.14,3541.68,1563.56,37.0,42.1,50785.2,2.401,7,12/08/2020,,DECEMBER,2020
1664,2020-12-08 08:00:00,29.96,6455.5,1339.53,212.74,578.48,575.94,3748.81,46770.77,12218.23,1998.52,3760.3,975.68,14650.64,7814.06,3729.71,1623.63,36.0,44.1,51354.9,2.401,8,12/08/2020,,DECEMBER,2020
1665,2020-12-08 09:00:00,23.09,5531.83,1092.41,181.71,466.18,403.53,3388.0,45755.29,12138.73,1903.26,3761.18,1031.48,14258.73,7539.38,3609.75,1512.78,43.0,51.1,52180.9,2.401,9,12/08/2020,,DECEMBER,2020
1666,2020-12-08 10:00:00,19.74,3258.59,738.39,79.04,279.33,210.86,1950.97,43556.41,11897.84,1762.72,3718.69,1030.47,13478.03,6974.77,3374.44,1319.44,51.1,60.1,50656.1,2.401,10,12/08/2020,,DECEMBER,2020
1667,2020-12-08 11:00:00,18.64,1339.25,346.66,15.4,174.03,56.57,746.59,41634.15,11635.02,1636.42,3722.32,993.12,12850.52,6489.02,3148.96,1158.78,57.0,64.9,48916.6,2.401,11,12/08/2020,,DECEMBER,2020
1668,2020-12-08 12:00:00,17.78,921.85,289.98,29.04,130.15,15.14,457.54,40042.6,11395.94,1524.79,3685.26,968.61,12279.99,6153.15,2978.93,1055.94,61.0,70.0,47682.4,2.401,12,12/08/2020,,DECEMBER,2020
1669,2020-12-08 13:00:00,17.33,949.6,392.73,38.27,54.27,13.38,450.95,39057.42,11216.18,1461.2,3649.06,939.92,11868.44,6002.78,2899.09,1020.74,63.0,71.1,47231.5,2.401,13,12/08/2020,,DECEMBER,2020
1670,2020-12-08 14:00:00,16.95,1214.75,513.23,48.16,84.95,53.46,514.95,38517.46,11152.98,1419.65,3640.48,918.86,11591.25,5930.84,2864.55,998.85,64.0,73.0,47228.7,2.401,14,12/08/2020,,DECEMBER,2020
1671,2020-12-08 15:00:00,16.72,1228.07,509.07,50.66,80.31,102.45,485.58,38223.63,11093.5,1389.65,3605.98,893.55,11434.74,5938.67,2873.84,993.7,64.9,73.0,47382.4,2.401,15,12/08/2020,,DECEMBER,2020
1672,2020-12-08 16:00:00,17.03,944.21,445.34,50.19,45.88,73.91,328.89,38115.45,11041.78,1380.56,3628.78,873.24,11339.55,5983.26,2873.5,994.78,64.9,73.9,47214.1,2.401,16,12/08/2020,,DECEMBER,2020
1673,2020-12-08 17:00:00,18.79,712.14,414.48,63.72,18.05,34.21,181.68,38373.99,11008.13,1399.15,3601.98,841.77,11468.19,6098.6,2902.36,1053.81,62.1,68.0,45824.1,2.401,17,12/08/2020,,DECEMBER,2020
1674,2020-12-08 18:00:00,34.43,841.89,506.18,140.65,26.13,13.56,155.37,39848.51,11290.9,1485.16,3615.1,878.08,12118.16,6357.69,2955.98,1147.45,57.9,55.9,44245.8,2.401,18,12/08/2020,,DECEMBER,2020
1675,2020-12-08 19:00:00,25.93,1329.19,538.48,376.29,38.93,8.3,367.19,41577.67,11558.53,1566.07,3725.43,910.08,12775.11,6681.53,3137.62,1223.31,53.1,54.0,44414.8,2.401,19,12/08/2020,,DECEMBER,2020
1676,2020-12-08 20:00:00,22.01,2330.46,949.46,595.4,36.14,35.34,714.12,41299.43,11433.21,1570.9,3706.05,920.89,12675.72,6634.38,3112.36,1245.92,48.9,52.0,45477.0,2.401,20,12/08/2020,,DECEMBER,2020
1677,2020-12-08 21:00:00,19.41,3773.41,1324.37,951.88,38.72,48.29,1410.15,40787.7,11268.81,1576.23,3680.19,925.98,12501.32,6522.93,3072.59,1239.65,43.0,50.0,46660.1,2.401,21,12/08/2020,,DECEMBER,2020
1678,2020-12-08 22:00:00,18.99,5342.06,1674.78,1208.47,151.95,55.51,2251.35,39684.41,10962.48,1545.98,3632.28,914.03,12144.79,6252.6,3006.14,1226.09,39.9,50.0,47497.5,2.401,22,12/08/2020,,DECEMBER,2020
1679,2020-12-08 23:00:00,17.26,7677.31,2443.97,1371.63,508.36,90.56,3262.79,38035.56,10490.08,1485.84,3568.89,898.8,11564.99,5918.67,2887.07,1221.22,39.9,52.0,47316.3,2.401,23,12/08/2020,,DECEMBER,2020
1680,2020-12-09 00:00:00,16.37,10056.58,2637.13,1597.83,941.13,135.06,4745.43,36274.02,10011.96,1405.51,3497.73,867.53,10977.88,5558.91,2730.47,1224.03,41.0,53.1,47672.8,2.401,24,12/08/2020,,DECEMBER,2020
1681,2020-12-09 01:00:00,15.27,11745.44,2652.15,1653.17,1266.01,182.39,5991.72,35370.12,9706.04,1390.04,3488.38,849.65,10669.65,5351.42,2628.11,1286.84,37.0,48.9,46558.3,2.356,1,12/09/2020,,DECEMBER,2020
1682,2020-12-09 02:00:00,13.4,12697.04,2686.37,1871.36,1219.83,329.35,6590.13,35055.68,9579.76,1383.52,3466.25,846.68,10601.1,5287.28,2585.85,1305.24,35.1,51.1,48575.7,2.356,2,12/09/2020,,DECEMBER,2020
1683,2020-12-09 03:00:00,12.63,13170.63,2706.17,1934.43,1295.23,467.19,6767.61,35250.16,9549.21,1405.81,3483.63,849.29,10714.13,5332.5,2590.55,1325.04,34.0,50.0,48638.1,2.356,3,12/09/2020,,DECEMBER,2020
1684,2020-12-09 04:00:00,12.76,13526.23,2718.93,1887.95,1468.12,666.86,6784.37,35869.83,9631.05,1456.13,3498.92,860.11,10984.31,5432.56,2642.81,1363.94,34.0,50.0,48815.2,2.356,4,12/09/2020,,DECEMBER,2020
1685,2020-12-09 05:00:00,14.88,13091.05,2714.17,1674.73,1584.88,669.9,6447.37,37209.0,9904.51,1524.73,3528.29,887.85,11478.79,5726.19,2745.05,1413.59,33.1,46.0,48773.5,2.356,5,12/09/2020,,DECEMBER,2020
1686,2020-12-09 06:00:00,16.53,12412.81,2755.44,1383.42,1492.86,560.83,6220.26,39942.54,10504.97,1663.08,3562.87,950.16,12544.15,6252.26,2945.3,1519.75,33.1,46.0,51368.4,2.356,6,12/09/2020,,DECEMBER,2020
1687,2020-12-09 07:00:00,22.76,11066.08,2714.83,1013.72,1197.47,535.62,5604.44,43652.79,11281.53,1873.32,3636.5,1045.3,13920.54,6997.98,3257.19,1640.42,33.1,46.0,50463.5,2.356,7,12/09/2020,,DECEMBER,2020
1688,2020-12-09 08:00:00,22.0,9830.25,2650.27,718.08,822.41,617.71,5021.78,45524.69,11621.95,1939.74,3709.67,1095.2,14647.09,7395.13,3440.59,1675.31,37.0,50.0,50491.8,2.356,8,12/09/2020,,DECEMBER,2020
1689,2020-12-09 09:00:00,19.9,8132.55,2361.8,490.18,577.98,521.91,4180.68,44628.37,11637.92,1838.16,3716.32,1091.31,14242.9,7176.93,3379.64,1545.19,44.1,55.9,51187.9,2.356,9,12/09/2020,,DECEMBER,2020
1690,2020-12-09 10:00:00,18.79,4709.95,1298.36,160.08,232.46,347.47,2671.58,42580.34,11492.61,1706.58,3691.47,1057.5,13408.84,6674.31,3206.23,1342.81,48.9,64.0,50378.1,2.356,10,12/09/2020,,DECEMBER,2020
1691,2020-12-09 11:00:00,17.93,2186.26,428.21,47.93,135.61,195.83,1378.68,40792.51,11341.71,1589.88,3693.77,999.21,12715.75,6247.76,3050.77,1153.66,54.0,71.1,46852.7,2.356,11,12/09/2020,,DECEMBER,2020
1692,2020-12-09 12:00:00,18.44,2079.49,227.92,47.15,186.25,129.78,1488.39,39551.41,11261.5,1482.91,3671.44,972.36,12196.75,6001.49,2945.33,1019.62,59.0,75.0,44048.6,2.356,12,12/09/2020,,DECEMBER,2020
1693,2020-12-09 13:00:00,18.91,3076.7,198.15,32.33,320.22,155.5,2370.5,38861.25,11218.38,1425.98,3680.27,943.69,11834.49,5909.77,2915.55,933.12,61.0,77.0,43620.7,2.356,13,12/09/2020,,DECEMBER,2020
1694,2020-12-09 14:00:00,19.17,4003.89,315.16,57.84,371.27,227.39,3032.23,38631.26,11266.7,1412.93,3646.61,933.34,11611.54,5903.25,2913.41,943.49,64.0,79.0,44849.4,2.356,14,12/09/2020,,DECEMBER,2020
1695,2020-12-09 15:00:00,18.78,4724.26,370.89,135.35,406.51,274.5,3537.01,38544.55,11290.9,1403.05,3599.88,907.27,11473.45,5937.99,2934.7,997.31,64.9,79.0,45783.4,2.356,15,12/09/2020,,DECEMBER,2020
1696,2020-12-09 16:00:00,18.29,5052.93,458.48,304.24,397.53,212.1,3680.58,38710.24,11312.83,1401.78,3602.81,877.41,11447.56,6050.58,2971.95,1045.32,64.9,78.1,46937.7,2.356,16,12/09/2020,,DECEMBER,2020
1697,2020-12-09 17:00:00,19.93,4987.57,524.75,604.69,403.95,144.55,3309.63,38903.01,11205.3,1402.28,3635.21,843.49,11563.99,6187.85,2977.0,1087.9,63.0,72.0,46520.7,2.356,17,12/09/2020,,DECEMBER,2020
1698,2020-12-09 18:00:00,33.95,5755.28,576.99,1144.27,548.53,201.77,3283.72,39935.79,11396.48,1454.61,3629.78,863.84,12067.33,6385.68,2984.73,1153.33,59.0,59.0,45623.4,2.356,18,12/09/2020,,DECEMBER,2020
1699,2020-12-09 19:00:00,19.21,8765.61,761.47,1822.28,1088.74,397.8,4695.32,41410.71,11627.82,1526.72,3688.51,895.12,12574.21,6696.74,3146.7,1254.9,55.0,55.9,47193.1,2.356,19,12/09/2020,,DECEMBER,2020
1700,2020-12-09 20:00:00,19.42,12274.26,1072.7,2041.34,1879.52,612.4,6668.3,41018.56,11493.15,1536.77,3641.5,865.06,12404.67,6592.09,3138.64,1346.69,54.0,53.1,47269.4,2.356,20,12/09/2020,,DECEMBER,2020
1701,2020-12-09 21:00:00,18.79,14723.78,1396.51,2283.94,2190.81,770.65,8081.87,40377.91,11268.05,1528.05,3624.45,851.56,12174.91,6435.52,3094.48,1400.89,53.1,60.1,48680.7,2.356,21,12/09/2020,,DECEMBER,2020
1702,2020-12-09 22:00:00,17.05,16610.49,1724.85,2390.32,2469.47,873.23,9152.62,39198.51,10935.33,1482.65,3732.8,822.35,11736.58,6184.07,3027.16,1277.58,53.1,57.0,47858.6,2.356,22,12/09/2020,,DECEMBER,2020
1703,2020-12-09 23:00:00,15.63,17807.66,2102.51,2382.81,2693.55,851.4,9777.39,37389.08,10427.67,1415.64,3771.43,796.08,11083.68,5807.61,2882.61,1204.36,50.0,55.9,46550.0,2.356,23,12/09/2020,,DECEMBER,2020
1704,2020-12-10 00:00:00,10.96,17604.61,2397.41,2221.03,2780.0,826.1,9380.07,35462.44,9913.04,1346.77,3770.31,782.42,10348.35,5440.6,2705.37,1155.57,46.9,52.0,45539.5,2.356,24,12/09/2020,,DECEMBER,2020
1705,2020-12-10 01:00:00,9.94,16971.63,2405.76,2081.66,2824.9,766.89,8892.42,34070.5,9550.06,1298.92,3739.47,761.95,9837.27,5186.45,2564.69,1131.7,45.0,48.9,46456.4,2.453,1,12/10/2020,,DECEMBER,2020
1706,2020-12-10 02:00:00,8.09,16630.17,2326.57,2045.93,2783.79,735.07,8738.81,33507.0,9415.65,1281.93,3728.5,755.34,9609.6,5094.5,2494.59,1126.89,43.0,48.9,46629.1,2.453,2,12/10/2020,,DECEMBER,2020
1707,2020-12-10 03:00:00,9.02,16588.05,2141.34,1986.78,2715.51,738.67,9005.75,33465.02,9372.64,1284.73,3732.04,745.86,9618.13,5105.72,2461.61,1144.3,43.0,46.9,46267.7,2.453,3,12/10/2020,,DECEMBER,2020
1708,2020-12-10 04:00:00,9.31,16666.89,2114.44,1783.37,2673.06,730.31,9365.71,33874.58,9438.73,1323.18,3722.64,756.77,9777.17,5206.64,2458.37,1191.08,44.1,45.0,45197.4,2.453,4,12/10/2020,,DECEMBER,2020
1709,2020-12-10 05:00:00,12.0,16527.81,1905.47,1479.78,2613.72,907.53,9621.31,34969.81,9689.57,1397.21,3765.16,776.06,10162.02,5473.63,2500.75,1205.41,42.1,46.0,44852.9,2.453,5,12/10/2020,,DECEMBER,2020
1710,2020-12-10 06:00:00,15.56,16038.33,1624.24,1416.25,2670.37,967.27,9360.2,37328.06,10252.04,1517.99,3836.01,815.42,11051.24,5976.88,2647.68,1230.79,43.0,46.0,47221.8,2.453,6,12/10/2020,,DECEMBER,2020
1711,2020-12-10 07:00:00,30.64,15349.6,1759.4,1431.3,2504.56,998.2,8656.14,40898.77,11057.32,1721.43,3872.42,915.17,12405.06,6701.85,2888.52,1337.01,46.9,46.0,47877.7,2.453,7,12/10/2020,,DECEMBER,2020
1712,2020-12-10 08:00:00,24.94,14766.06,1686.47,1295.63,2364.7,951.75,8467.51,42660.7,11372.16,1770.35,3923.63,946.96,13200.79,7104.22,2988.0,1354.6,48.0,48.0,47478.2,2.453,8,12/10/2020,,DECEMBER,2020
1713,2020-12-10 09:00:00,19.83,13635.8,1663.11,895.03,2240.15,884.12,7953.39,42207.08,11426.89,1721.06,3833.97,942.45,13082.53,6915.83,2953.9,1330.46,50.0,57.9,47491.4,2.453,9,12/10/2020,,DECEMBER,2020
1714,2020-12-10 10:00:00,20.01,10021.8,1166.68,496.23,1800.07,657.22,5901.6,40908.07,11393.15,1640.74,3762.36,948.99,12564.84,6524.26,2913.3,1160.44,48.0,64.9,45507.8,2.453,10,12/10/2020,,DECEMBER,2020
1715,2020-12-10 11:00:00,20.22,9367.37,721.57,1226.99,2141.27,537.45,4740.09,39895.5,11415.05,1551.73,3769.23,912.7,12082.36,6213.85,2911.67,1038.91,50.0,72.0,44698.1,2.453,11,12/10/2020,,DECEMBER,2020
1716,2020-12-10 12:00:00,19.26,11023.11,538.84,2290.0,2340.36,584.59,5269.32,39308.85,11451.35,1486.5,3832.63,888.04,11756.78,6040.03,2957.45,896.07,54.0,73.0,44731.5,2.453,12,12/10/2020,,DECEMBER,2020
